borrower_id,business_name,gstin,sector,cluster,turnover_band,language,base_monthly_turnover,gst_filed_on_time_pct,gst_avg_declared_turnover,gst_max_declared_turnover,gst_min_declared_turnover,gst_avg_delay_days,upi_avg_monthly_inflow,upi_inflow_trend_pct,upi_avg_txn_count,eway_avg_dispatch_count,eway_dispatch_momentum_pct,eway_avg_dispatch_value,aa_avg_monthly_credit,aa_avg_monthly_debit,aa_avg_closing_balance,aa_net_monthly_flow,aa_bounce_count_6m,bureau_has_file,bureau_score,cash_flow_score,risk_band,sanctioned_limit,interest_rate_pct,processing_fee_pct,apr_pct
842,Agarwal Agri Traders #842,07ABCDE1842F1Z5,Trading,UP - Moradabad,Rs 40L-1Cr,Hindi,2511227,91.7,2566587,3103342,1942453,1.5,2532404,-31.9,825,119.3,-13.8,1788691,1514026,2143874,790392,-629848,0,True,661,57.1,C,2511000.0,24.0,2.0,26.0
843,Rathi Fertilizer Depot #843,07ABCDE1843F1Z6,Micro-Manufacturing,UP - Moradabad,Rs 3-5Cr,Marwari,1166255,91.7,1063259,1425121,926001,0.2,1162807,21.3,586,169.5,52.0,726426,1074590,1027754,117129,46836,3,False,,66.2,B,2333000.0,18.0,1.5,19.5
844,Malhotra Textiles #844,07ABCDE1844F1Z7,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,English,2722494,91.7,2656166,3207501,2130117,0.6,2712225,-9.2,782,141.8,120.3,2131561,1922386,1939563,293383,-17177,0,False,654,72.1,B,5445000.0,18.0,1.5,19.5
845,Singh Light Engineering #845,07ABCDE1845F1Z8,Micro-Manufacturing,Gujarat - Morbi,< Rs 40L,Gujarati,2526279,91.7,2552495,3045606,1897993,0.5,2445907,-36.7,602,101.5,492.0,1723441,1880942,1356720,535577,524222,0,False,767,69.9,B,5053000.0,18.0,1.5,19.5
846,Patel Spice Traders #846,07ABCDE1846F1Z0,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 40L-1Cr,Gujarati,3164631,91.7,3002970,3844330,2417845,1.4,3426449,-26.8,684,156.7,133.3,2191062,3090449,2353455,769146,736994,0,False,,74.0,B,6329000.0,18.0,1.5,19.5
847,Kapoor Cloth House #847,07ABCDE1847F1Z1,Trading,Rajasthan - Bhilwara,Rs 3-5Cr,English,1277651,100.0,1146190,1439588,979721,0.0,1329109,-6.2,699,142.0,125.7,838040,1009817,800816,223712,209001,3,False,,69.5,B,2555000.0,18.0,1.5,19.5
848,Shah Auto Parts #848,07ABCDE1848F1Z2,Micro-Manufacturing,UP - Moradabad,Rs 1-3Cr,Hindi,3204042,83.3,3056346,4002133,2437202,1.9,2973656,21.4,490,137.7,-61.8,2269416,2628531,2835754,770044,-207223,0,False,,63.4,C,3204000.0,24.0,2.0,26.0
849,Nair Plastics #849,07ABCDE1849F1Z3,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,English,1742952,91.7,1749035,2105821,1325982,1.0,1892665,-9.5,600,184.2,9.5,1220780,1233363,1051289,245046,182074,0,True,,71.2,B,3486000.0,18.0,1.5,19.5
850,Verma Plastics #850,07ABCDE1850F1Z4,Trading,UP - Moradabad,Rs 3-5Cr,Marwari,3220902,83.3,3323727,3902319,2547284,0.4,3415141,34.0,620,125.5,295.9,2267640,2702220,2906885,925005,-204665,1,False,735,74.4,B,6442000.0,18.0,1.5,19.5
851,Yadav Agri Traders #851,07ABCDE1851F1Z5,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,English,1924388,66.7,1935806,2372122,1447909,2.5,1966277,21.8,584,111.5,-56.9,1219698,1159051,1470137,423785,-311086,0,True,698,57.3,C,1924000.0,24.0,2.0,26.0
852,Jain Textiles #852,07ABCDE1852F1Z6,Trading,Gujarat - Morbi,Rs 3-5Cr,Hindi,1783081,66.7,1634054,2049858,1339908,4.8,1788467,-18.5,712,177.0,-84.1,1309003,1727798,1397212,476754,330586,0,True,711,61.6,C,1783000.0,24.0,2.0,26.0
853,Reddy Light Engineering #853,07ABCDE1853F1Z7,Micro-Manufacturing,Gujarat - Morbi,Rs 3-5Cr,English,2784771,83.3,2709511,3317631,2256594,3.1,2822946,-36.8,595,194.2,-82.7,1924428,1745179,2432368,866343,-687189,0,True,735,54.1,C,2785000.0,24.0,2.0,26.0
854,Malhotra Food Processing #854,07ABCDE1854F1Z8,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Marwari,2872797,100.0,3170310,3544117,2508186,0.0,2726598,-28.0,633,159.7,-65.0,2109966,2251722,2424088,647915,-172366,0,True,708,62.1,C,2873000.0,24.0,2.0,26.0
855,Malhotra Kirana Wholesale #855,07ABCDE1855F1Z0,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 1-3Cr,Marwari,2789213,83.3,2792016,3428192,2185816,2.0,2469796,-0.2,806,153.8,25.0,1888256,1962088,2566448,988939,-604360,0,False,,68.0,B,5578000.0,18.0,1.5,19.5
856,Chaudhary Auto Parts #856,07ABCDE1856F1Z1,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 3-5Cr,Gujarati,3302744,100.0,3264206,4117521,2554912,0.0,3359715,-17.0,494,197.5,-29.5,2373707,3082498,1803589,451988,1278909,0,False,772,67.6,B,6605000.0,18.0,1.5,19.5
857,Desai Electricals #857,07ABCDE1857F1Z2,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,Marwari,2744909,83.3,2824082,3423509,2235817,1.3,2904561,38.2,613,78.7,75.6,1739704,2394691,1696585,304026,698106,1,False,729,75.4,B,5490000.0,18.0,1.5,19.5
858,Chaudhary Fertilizer Depot #858,07ABCDE1858F1Z3,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 3-5Cr,Gujarati,3128234,83.3,3220402,3702068,2558045,2.7,3329004,-1.6,605,170.8,63.4,2071348,2885976,2330093,1202987,555883,0,False,,77.0,B,6256000.0,18.0,1.5,19.5
859,Yadav Auto Parts #859,07ABCDE1859F1Z4,Trading,Gujarat - Morbi,> Rs 5Cr,English,2397592,83.3,2439423,2881342,1864674,1.2,2494147,28.1,679,153.5,32.1,1770895,2025360,1429529,527710,595831,0,False,,81.8,A,7193000.0,14.0,1.0,15.0
860,Sharma Agri Traders #860,07ABCDE1860F1Z5,Trading,Gujarat - Morbi,Rs 40L-1Cr,English,2452694,91.7,2549684,3028077,1855653,0.2,2706601,50.2,939,171.7,-75.9,1688915,1726295,2053681,424889,-327386,0,False,,74.2,B,4905000.0,18.0,1.5,19.5
861,Bansal Steel Traders #861,07ABCDE1861F1Z6,Trading,UP - Moradabad,Rs 40L-1Cr,Gujarati,457842,83.3,443082,551133,348830,2.4,514603,6.6,708,174.8,36.1,310440,396625,352062,126990,44563,1,False,,73.3,B,916000.0,18.0,1.5,19.5
862,Rathi Packaging Co #862,07ABCDE1862F1Z7,Trading,UP - Moradabad,< Rs 40L,Marwari,1080076,91.7,1010606,1325984,843288,0.8,1080725,41.0,569,144.7,-38.8,855774,898610,925617,375765,-27007,0,True,754,74.0,B,2160000.0,18.0,1.5,19.5
863,Sharma Packaging Co #863,07ABCDE1863F1Z8,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,Gujarati,2802599,83.3,2949754,3431166,2297153,1.5,2911687,34.5,806,107.5,173.0,1954581,2182794,1757684,317292,425110,0,False,716,81.3,A,8408000.0,14.0,1.0,15.0
864,Rathi Packaging Co #864,07ABCDE1864F1Z0,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,English,3446209,100.0,3378686,4269413,2604415,0.0,3598765,30.8,864,218.0,44.2,2210438,2678775,2309167,589184,369608,0,True,,86.5,A,10339000.0,14.0,1.0,15.0
865,Yadav Timber Traders #865,07ABCDE1865F1Z1,Micro-Manufacturing,UP - Moradabad,Rs 1-3Cr,Gujarati,1453217,66.7,1397050,1674014,1109581,1.5,1679673,13.2,638,225.5,1.4,1008057,1307562,754858,223987,552704,0,True,,73.6,B,2906000.0,18.0,1.5,19.5
866,Verma Light Engineering #866,07ABCDE1866F1Z2,Micro-Manufacturing,Gujarat - Morbi,< Rs 40L,Gujarati,898531,83.3,857718,1044045,674572,2.3,999180,-7.7,591,155.3,-19.5,593000,611060,729160,267498,-118100,0,True,725,61.2,C,899000.0,24.0,2.0,26.0
867,Chaudhary Metal Works #867,07ABCDE1867F1Z3,Micro-Manufacturing,Gujarat - Morbi,Rs 40L-1Cr,English,1351021,83.3,1355168,1660407,1025354,1.2,1192744,-7.3,412,184.2,-46.4,877074,1226344,913794,158569,312550,0,False,670,63.6,C,1351000.0,24.0,2.0,26.0
868,Rathi Hardware Store #868,07ABCDE1868F1Z4,Trading,UP - Moradabad,Rs 3-5Cr,Marwari,1050157,66.7,1080970,1305603,880270,4.4,976813,-9.3,797,225.7,47.4,736861,1041045,921963,371737,119082,0,False,663,73.9,B,2100000.0,18.0,1.5,19.5
869,Gupta Agri Traders #869,07ABCDE1869F1Z5,Micro-Manufacturing,Gujarat - Morbi,< Rs 40L,Hindi,1169904,91.7,1264152,1436039,1001362,0.7,1180620,11.8,558,169.2,56.6,757362,1054958,757484,157647,297474,0,False,688,78.7,B,2340000.0,18.0,1.5,19.5
870,Mehta Auto Parts #870,07ABCDE1870F1Z6,Trading,Gujarat - Morbi,> Rs 5Cr,Gujarati,621186,83.3,632547,760703,542853,2.5,674240,-25.7,538,111.0,68.3,465613,585417,313323,202165,272094,0,False,762,70.7,B,1242000.0,18.0,1.5,19.5
871,Patel Auto Parts #871,07ABCDE1871F1Z7,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Hindi,3488649,91.7,3589378,4198935,2684505,1.7,3619523,-14.0,779,197.5,424.4,2370810,3417449,2921402,1235053,496047,1,False,,75.8,B,6977000.0,18.0,1.5,19.5
872,Reddy Textiles #872,07ABCDE1872F1Z8,Micro-Manufacturing,Gujarat - Morbi,Rs 40L-1Cr,Gujarati,1588849,91.7,1514557,1911643,1203340,1.4,1643591,-26.8,694,254.8,-5.7,1079448,1212223,1046482,493713,165741,0,False,762,70.4,B,3178000.0,18.0,1.5,19.5
873,Reddy Light Engineering #873,07ABCDE1873F1Z0,Micro-Manufacturing,UP - Moradabad,Rs 3-5Cr,Marwari,3046868,91.7,3226369,3677687,2320701,0.1,3335500,-33.8,644,84.0,115.6,2038811,3013717,1877442,570768,1136275,0,True,,69.6,B,6094000.0,18.0,1.5,19.5
874,Kapoor Light Engineering #874,07ABCDE1874F1Z1,Micro-Manufacturing,UP - Moradabad,Rs 3-5Cr,English,3123797,83.3,2985843,3783212,2379910,1.9,3018703,-9.5,634,150.2,113.6,2142108,2760664,2624533,1002219,136131,0,False,,71.8,B,6248000.0,18.0,1.5,19.5
875,Malhotra Ceramics #875,07ABCDE1875F1Z2,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,English,3495144,75.0,3536476,4136448,2791785,1.3,3706215,-11.3,667,133.5,119.2,2406361,3144667,2298489,1177183,846178,0,True,,75.4,B,6990000.0,18.0,1.5,19.5
876,Nair Food Processing #876,07ABCDE1876F1Z3,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,Gujarati,3060887,100.0,2978905,3651850,2447532,0.0,3076458,-1.3,616,213.8,-10.3,2159049,2526500,2852482,599328,-325982,0,False,,69.2,B,6122000.0,18.0,1.5,19.5
877,Mehta Electricals #877,07ABCDE1877F1Z4,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,English,204623,91.7,200289,241117,155003,0.6,207149,11.0,558,166.8,3.6,154240,182954,134550,36004,48404,3,False,717,66.8,B,409000.0,18.0,1.5,19.5
878,Shah Packaging Co #878,07ABCDE1878F1Z5,Trading,Rajasthan - Bhilwara,> Rs 5Cr,Gujarati,487158,83.3,490243,590505,373495,2.2,500925,4.7,868,174.7,46.0,358671,385246,393028,52128,-7782,0,True,736,72.8,B,974000.0,18.0,1.5,19.5
879,Singh Grains #879,07ABCDE1879F1Z6,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,English,1887232,83.3,1741528,2186039,1463799,2.0,1954325,19.6,730,168.7,622.0,1357091,1525422,1559908,316040,-34486,0,False,,75.6,B,3774000.0,18.0,1.5,19.5
880,Reddy Kirana Wholesale #880,07ABCDE1880F1Z7,Trading,UP - Moradabad,> Rs 5Cr,Hindi,2254278,75.0,2244270,2723297,1690844,2.0,2337403,42.4,662,136.5,-50.0,1465346,1418419,1728025,809943,-309606,1,True,,63.3,C,2254000.0,24.0,2.0,26.0
881,Pillai Timber Traders #881,07ABCDE1881F1Z8,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Gujarati,608870,75.0,618174,725379,485623,3.5,587473,-17.0,697,194.3,54.3,472624,579176,565628,84754,13548,0,False,724,67.6,B,1218000.0,18.0,1.5,19.5
882,Reddy Metal Works #882,07ABCDE1882F1Z0,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 1-3Cr,English,2899460,75.0,2954274,3542792,2270833,3.7,2618518,-32.6,662,101.7,-58.6,1873259,2211997,2082715,700098,129282,0,False,,56.8,C,2899000.0,24.0,2.0,26.0
883,Shah Cloth House #883,07ABCDE1883F1Z1,Trading,Gujarat - Morbi,Rs 3-5Cr,English,1605634,75.0,1644101,1977677,1280194,2.0,1550673,7.1,721,169.8,46.0,1086798,1527061,1064334,263296,462727,0,True,,76.8,B,3211000.0,18.0,1.5,19.5
884,Malhotra Electricals #884,07ABCDE1884F1Z2,Micro-Manufacturing,UP - Moradabad,Rs 40L-1Cr,Gujarati,684761,100.0,702924,838509,514543,0.0,670698,-22.5,495,174.2,75.6,489154,425878,505394,167234,-79516,3,False,750,57.9,C,685000.0,24.0,2.0,26.0
885,Malhotra Steel Traders #885,07ABCDE1885F1Z3,Trading,Gujarat - Morbi,Rs 3-5Cr,English,926207,100.0,932172,1143355,734681,0.0,874897,-24.2,798,151.2,9.0,657767,819211,551940,133341,267271,0,False,,73.4,B,1852000.0,18.0,1.5,19.5
886,Pillai Ceramics #886,07ABCDE1886F1Z4,Trading,UP - Moradabad,Rs 1-3Cr,Hindi,2799597,91.7,2871471,3487280,2139637,1.5,3171476,-5.0,736,124.7,-12.6,1829428,1788245,2021807,531094,-233562,0,False,752,65.9,B,5599000.0,18.0,1.5,19.5
887,Bansal Timber Traders #887,07ABCDE1887F1Z5,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Marwari,418994,83.3,420505,477244,326870,0.5,468342,-8.0,430,144.8,-15.6,269173,281721,362546,143326,-80825,0,False,665,59.9,C,419000.0,24.0,2.0,26.0
888,Singh Hardware Store #888,07ABCDE1888F1Z6,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,Gujarati,727452,58.3,742491,904116,551467,3.9,680134,27.4,762,214.7,-48.9,461956,691860,659863,278494,31997,1,False,769,67.1,B,1455000.0,18.0,1.5,19.5
889,Reddy Packaging Co #889,07ABCDE1889F1Z7,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,English,2945240,91.7,2945444,3669679,2289006,0.4,2755984,20.2,606,196.2,-6.5,2149340,2309301,1788452,480739,520849,0,True,,77.3,B,5890000.0,18.0,1.5,19.5
890,Desai Fertilizer Depot #890,07ABCDE1890F1Z8,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Marwari,845701,91.7,868753,1045890,681078,0.7,715008,4.0,487,152.5,-68.4,610582,549798,542299,269162,7499,0,False,,66.1,B,1691000.0,18.0,1.5,19.5
891,Chaudhary Plastics #891,07ABCDE1891F1Z0,Micro-Manufacturing,Rajasthan - Bhilwara,< Rs 40L,English,3214957,91.7,3139877,3780812,2525192,0.7,3428623,-3.0,521,164.8,-21.1,2193581,2075340,2944728,1220430,-869388,0,False,745,63.3,C,3215000.0,24.0,2.0,26.0
892,Yadav Electricals #892,07ABCDE1892F1Z1,Trading,Gujarat - Morbi,< Rs 40L,English,1928686,83.3,1921981,2349166,1595855,1.8,1850529,4.7,748,154.0,-29.7,1334157,1284510,1498218,660057,-213708,0,False,,66.5,B,3857000.0,18.0,1.5,19.5
893,Jain Packaging Co #893,07ABCDE1893F1Z2,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,English,502510,83.3,535272,624410,426984,1.3,504131,-17.4,778,182.0,266.7,356561,327844,453415,97029,-125571,0,False,,68.6,B,1005000.0,18.0,1.5,19.5
894,Chaudhary Metal Works #894,07ABCDE1894F1Z3,Micro-Manufacturing,Rajasthan - Bhilwara,> Rs 5Cr,Hindi,2875245,91.7,3049242,3566651,2227530,0.8,2666459,-22.4,669,144.5,-72.2,2250822,2170644,1631327,850895,539317,0,True,778,70.0,B,5750000.0,18.0,1.5,19.5
895,Nair Spice Traders #895,07ABCDE1895F1Z4,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,Gujarati,2405370,91.7,2440159,2995522,1937387,0.7,2374475,-3.3,1041,178.2,3.7,1796725,2049498,1640984,272391,408514,0,False,,74.5,B,4811000.0,18.0,1.5,19.5
896,Verma Steel Traders #896,07ABCDE1896F1Z5,Trading,Gujarat - Morbi,Rs 40L-1Cr,English,1118113,100.0,1121603,1329976,880974,0.0,1184073,-19.7,574,177.3,-36.5,773311,865018,670294,241112,194724,1,False,791,67.5,B,2236000.0,18.0,1.5,19.5
897,Mehta Kirana Wholesale #897,07ABCDE1897F1Z6,Trading,UP - Moradabad,Rs 3-5Cr,Marwari,1034175,100.0,1032428,1276207,791488,0.0,1016792,29.0,561,156.0,236.4,666265,920042,736979,195469,183063,0,True,,82.1,A,3103000.0,14.0,1.0,15.0
898,Sharma Plastics #898,07ABCDE1898F1Z7,Trading,UP - Moradabad,Rs 40L-1Cr,English,3290044,75.0,3359803,4013294,2490376,2.2,3028895,56.7,670,172.7,21.9,2690056,2167726,1740148,1113218,427578,3,True,669,72.0,B,6580000.0,18.0,1.5,19.5
899,Yadav Auto Parts #899,07ABCDE1899F1Z8,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,Marwari,2892657,91.7,2990802,3610809,2348292,1.7,2669548,-6.2,677,128.8,-1.5,2110683,2600437,1644876,1027001,955561,0,False,749,73.7,B,5785000.0,18.0,1.5,19.5
900,Gupta Packaging Co #900,07ABCDE1900F1Z0,Micro-Manufacturing,Gujarat - Morbi,> Rs 5Cr,Gujarati,2500286,91.7,2740728,3071731,1985367,1.3,2295048,-18.5,549,175.8,-84.2,1894533,2409700,2309608,868253,100092,0,True,,64.5,C,2500000.0,24.0,2.0,26.0
901,Verma Ceramics #901,07ABCDE1901F1Z1,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,Gujarati,2910603,91.7,3019838,3638096,2365975,0.8,2877793,-7.6,601,133.0,-74.7,2165565,2839318,2600955,754549,238363,0,True,717,64.6,C,2911000.0,24.0,2.0,26.0
902,Shah Hardware Store #902,07ABCDE1902F1Z2,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Gujarati,1322915,83.3,1269490,1537675,1029528,2.8,1344173,-17.3,620,142.5,40.6,893598,1204242,864468,393309,339774,2,True,,67.1,B,2646000.0,18.0,1.5,19.5
903,Verma Food Processing #903,07ABCDE1903F1Z3,Trading,Rajasthan - Bhilwara,< Rs 40L,Hindi,3318624,91.7,3246972,4074609,2597351,0.6,3578829,63.9,732,164.0,79.2,2377021,2416565,1811234,1309588,605331,0,True,746,91.0,A,9956000.0,14.0,1.0,15.0
904,Mehta Hardware Store #904,07ABCDE1904F1Z4,Micro-Manufacturing,UP - Moradabad,Rs 1-3Cr,Gujarati,288018,91.7,302283,356592,235415,0.7,277303,56.8,815,156.7,25.1,202386,269098,247795,92811,21303,0,True,698,85.0,A,864000.0,14.0,1.0,15.0
905,Kapoor Metal Works #905,07ABCDE1905F1Z5,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,English,2478910,58.3,2315642,3038837,1885326,3.8,2401033,-12.0,748,221.5,89.0,1778604,2040954,2270446,307521,-229492,2,True,733,57.4,C,2479000.0,24.0,2.0,26.0
906,Chaudhary Plastics #906,07ABCDE1906F1Z6,Trading,Gujarat - Morbi,< Rs 40L,English,2182364,91.7,2070415,2628302,1702840,0.5,1887942,7.7,754,121.0,56.3,1570104,1735481,1851458,392763,-115977,0,True,,74.0,B,4365000.0,18.0,1.5,19.5
907,Malhotra Hardware Store #907,07ABCDE1907F1Z7,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 40L-1Cr,English,755013,83.3,759034,932284,588462,1.0,770639,23.7,561,180.3,-14.7,562210,651633,470991,168705,180642,2,True,688,68.4,B,1510000.0,18.0,1.5,19.5
908,Agarwal Steel Traders #908,07ABCDE1908F1Z8,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Gujarati,2142508,91.7,2022850,2554964,1669005,0.3,2118821,-8.6,803,161.5,81.7,1492840,1873458,1267483,799015,605975,0,True,,81.5,A,6428000.0,14.0,1.0,15.0
909,Kapoor Food Processing #909,07ABCDE1909F1Z0,Trading,Gujarat - Morbi,Rs 40L-1Cr,Hindi,1783943,75.0,1774439,2133330,1484086,2.9,1925803,-35.4,711,223.7,-35.2,1183472,1362499,1618908,581537,-256409,0,False,,58.2,C,1784000.0,24.0,2.0,26.0
910,Mehta Grains #910,07ABCDE1910F1Z1,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,Marwari,2137633,91.7,2026430,2437724,1682588,1.7,2061962,28.6,566,159.2,-0.9,1653087,1972283,1479444,691193,492839,0,False,748,80.5,A,6413000.0,14.0,1.0,15.0
911,Reddy Steel Traders #911,07ABCDE1911F1Z2,Trading,UP - Moradabad,> Rs 5Cr,English,198112,75.0,197877,239326,150413,2.3,171061,0.6,390,184.8,176.8,136028,147348,137649,44133,9699,0,False,663,69.9,B,396000.0,18.0,1.5,19.5
912,Jain Food Processing #912,07ABCDE1912F1Z3,Trading,UP - Moradabad,Rs 40L-1Cr,Marwari,979278,83.3,945930,1217048,747107,2.8,990813,70.3,640,159.2,-84.1,674635,618585,687017,236303,-68432,0,True,,72.3,B,1959000.0,18.0,1.5,19.5
913,Pillai Light Engineering #913,07ABCDE1913F1Z4,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Hindi,1441659,91.7,1441127,1781738,1157588,0.8,1218947,-16.5,690,178.8,-47.2,963455,1098739,915064,495234,183675,0,True,797,71.5,B,2883000.0,18.0,1.5,19.5
914,Pillai Light Engineering #914,07ABCDE1914F1Z5,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Gujarati,1888714,83.3,1933218,2319658,1511443,1.9,1823425,-15.3,874,203.5,151.3,1296839,1156291,1713336,334032,-557045,3,False,756,60.0,C,1889000.0,24.0,2.0,26.0
915,Agarwal Steel Traders #915,07ABCDE1915F1Z6,Micro-Manufacturing,UP - Moradabad,Rs 3-5Cr,Marwari,3361335,91.7,3186341,4166052,2627897,1.5,2865105,2.5,711,183.3,26.3,2434244,2069356,2183113,722923,-113757,3,False,,64.8,C,3361000.0,24.0,2.0,26.0
916,Nair Steel Traders #916,07ABCDE1916F1Z7,Micro-Manufacturing,Gujarat - Morbi,Rs 3-5Cr,Marwari,1532927,83.3,1560140,1861206,1260516,0.8,1480052,-37.4,950,191.2,13.0,1072338,1361653,848871,569097,512782,0,True,,73.4,B,3066000.0,18.0,1.5,19.5
917,Rathi Textiles #917,07ABCDE1917F1Z8,Micro-Manufacturing,UP - Moradabad,> Rs 5Cr,Marwari,3413889,91.7,3588965,4254073,2621202,1.1,3152823,25.3,446,194.8,36.3,2109871,3257722,2629644,1217873,628078,3,True,661,68.8,B,6828000.0,18.0,1.5,19.5
918,Sharma Light Engineering #918,07ABCDE1918F1Z0,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,Marwari,2310245,66.7,2401988,2760670,1854304,2.9,2433046,-21.0,802,148.7,-20.4,1699929,1518703,1384203,403311,134500,1,False,716,61.3,C,2310000.0,24.0,2.0,26.0
919,Yadav Ceramics #919,07ABCDE1919F1Z1,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Gujarati,1304555,91.7,1285920,1578854,988448,0.3,1419362,22.7,630,143.2,396.0,877514,1280912,1217512,519095,63400,2,False,729,73.1,B,2609000.0,18.0,1.5,19.5
920,Pillai Timber Traders #920,07ABCDE1920F1Z2,Micro-Manufacturing,Gujarat - Morbi,Rs 1-3Cr,Marwari,286894,91.7,285441,340219,220159,0.5,311225,-0.1,606,150.0,110.6,190570,210448,147166,98371,63282,1,False,700,76.4,B,574000.0,18.0,1.5,19.5
921,Patel Ceramics #921,07ABCDE1921F1Z3,Trading,Rajasthan - Bhilwara,Rs 3-5Cr,Gujarati,2993014,83.3,3009195,3631360,2451634,1.8,3078745,-4.9,624,170.7,73.0,1794904,1971962,1642716,430813,329246,0,False,,73.9,B,5986000.0,18.0,1.5,19.5
922,Reddy Textiles #922,07ABCDE1922F1Z4,Micro-Manufacturing,Rajasthan - Bhilwara,Rs 40L-1Cr,English,1182956,91.7,1230807,1462014,902973,1.0,1018187,-3.2,812,174.5,89.5,785437,727368,967742,161513,-240374,1,False,652,67.5,B,2366000.0,18.0,1.5,19.5
923,Patel Food Processing #923,07ABCDE1923F1Z5,Trading,Rajasthan - Bhilwara,Rs 1-3Cr,Marwari,1507373,91.7,1555123,1840651,1184586,0.8,1628415,23.0,746,120.3,83.2,1005597,1104031,1016276,212961,87755,0,False,,78.3,B,3015000.0,18.0,1.5,19.5
924,Shah Steel Traders #924,07ABCDE1924F1Z6,Micro-Manufacturing,UP - Moradabad,< Rs 40L,Gujarati,1068791,75.0,1111455,1243888,914426,3.7,1025836,-12.5,565,138.0,-33.0,813790,847434,587487,352298,259947,2,False,,60.6,C,1069000.0,24.0,2.0,26.0
925,Agarwal Steel Traders #925,07ABCDE1925F1Z7,Trading,UP - Moradabad,> Rs 5Cr,Marwari,1162090,100.0,1187752,1413953,909059,0.0,1179915,-12.6,786,208.8,-3.8,870077,948833,595940,275319,352893,0,True,,79.0,B,2324000.0,18.0,1.5,19.5
926,Desai Spice Traders #926,07ABCDE1926F1Z8,Micro-Manufacturing,Gujarat - Morbi,Rs 3-5Cr,Marwari,2771221,91.7,3000912,3301562,2626102,1.1,2989849,-12.0,780,152.7,15.2,1974583,2654917,1877311,802297,777606,0,True,,78.1,B,5542000.0,18.0,1.5,19.5
927,Singh Textiles #927,07ABCDE1927F1Z0,Trading,Rajasthan - Bhilwara,Rs 3-5Cr,Marwari,1687121,91.7,1795038,2096326,1361057,1.6,1776782,58.5,695,171.8,-51.4,1194380,1291017,1235770,322871,55247,0,False,,77.2,B,3374000.0,18.0,1.5,19.5
928,Reddy Kirana Wholesale #928,07ABCDE1928F1Z1,Trading,Gujarat - Morbi,Rs 3-5Cr,Marwari,812497,75.0,794385,996136,615412,2.5,804930,19.1,807,166.2,80.6,613004,583991,455800,94950,128191,0,True,,79.0,B,1625000.0,18.0,1.5,19.5
929,Chaudhary Ceramics #929,07ABCDE1929F1Z2,Trading,Gujarat - Morbi,> Rs 5Cr,English,875516,83.3,841316,1085561,657626,2.6,892477,-25.9,611,105.5,440.0,606583,736232,540286,232180,195946,2,False,,63.9,C,876000.0,24.0,2.0,26.0
930,Patel Cloth House #930,07ABCDE1930F1Z3,Trading,Rajasthan - Bhilwara,Rs 40L-1Cr,Hindi,1240810,100.0,1304426,1545356,936743,0.0,1245039,-11.6,772,160.8,-46.4,907758,878784,970326,156658,-91542,0,False,,64.5,C,1241000.0,24.0,2.0,26.0
931,Mehta Food Processing #931,07ABCDE1931F1Z4,Trading,UP - Moradabad,Rs 3-5Cr,English,517136,75.0,515267,643906,403732,3.8,457973,18.1,620,174.0,10.7,363089,349195,476849,77779,-127654,1,False,725,60.8,C,517000.0,24.0,2.0,26.0
